song,artist,genre,energy,danceability,loudness
towering fool,gov't mule,Blues,0.2942722535478584,0.4097259828874689,0.6529497730943773
while you see a chance,joe cocker,Blues,0.6616510946087604,0.5602729340409401,0.7604030459195446
stand up (remastered),the band,Blues,0.8348296763622648,0.5570237192678438,0.835012691331436
what's the use,phish,Blues,0.4053868349041531,0.2851727499187697,0.5652642104453502
toot,brant bjork,Blues,0.454437415863238,0.5927650817719051,0.5534958849319283
for ladies only,steppenwolf,Blues,0.6746645140468851,0.5461930033575221,0.6401046073378971
can't fool with me,the spaceshits,Blues,0.9719710965948084,0.3490739737896675,0.7909904366330794
early in the mornin',b.b. king,Blues,0.4374198673672291,0.6653308783710603,0.6821013768171679
out of control,"crosby, stills, nash & young",Blues,0.3363156086556456,0.5451099317664898,0.6022870035638284
fearless boogie,zz top,Blues,0.7587512242624593,0.6122603704104842,0.7382509037766325
"roggae (hampton, 1998)",phish,Blues,0.5175024485249189,0.4747102783493989,0.6626669743353075
shot from the saddle,delbert mcclinton,Blues,0.5335189647564568,0.6664139499620926,0.6100299976924851
under suspicion,delbert mcclinton,Blues,0.550536513252466,0.6382540885952561,0.6275414711688845
poke chop sandwich,zz top,Blues,0.934932902809377,0.4530488465287555,0.7429172114965514
that's why,ray bonneville,Blues,0.5395251583432836,0.806130185205242,0.7030484834499909
cryin',eric clapton,Blues,0.2512278661756002,0.7238167442867974,0.4794502986949721
"lipstick, powder & paint",delbert mcclinton,Blues,0.5044890290867943,0.4931224953969457,0.6486936902289566
no tears left,"crosby, stills, nash & young",Blues,0.7747677404939973,0.4292212715260479,0.699946157987847
by her,beth hart,Blues,0.7137047723612588,0.6609985920069318,0.7606081583467937
plain old makin' love,delbert mcclinton,Blues,0.6546438687574626,0.8592006931658184,0.6200805066276952
my left toe,phish,Blues,0.4824663192684295,0.2635113180981263,0.4724251980616875
follow your daughter home,the guess who,Blues,0.5165014162604478,0.6350048738221598,0.6508473707150731
skin,beth hart,Blues,0.4884725128552562,0.2786743203725766,0.734866548727021
red bowling ball ruth,the white stripes,Blues,0.6025901910049642,0.2960034658290914,0.5457528908032715
day come down,doyle bramhall ii,Blues,0.8758719992055807,0.4985378533521066,0.7559674896802809
main title / (i) get lost,eric clapton,Blues,0.3883692864081439,0.7931333261128561,0.6054662461861908
suzy lee,the white stripes,Blues,0.6286170298812135,0.2689266760532871,0.7746327205599568
memphis,lonnie mack,Blues,0.7527450306756326,0.5017870681252031,0.6683588441914724
sugar never tasted so good,the white stripes,Blues,0.5985860619470798,0.4963717101700423,0.8134758864702715
pride and joy,albert king,Blues,0.8998967735528877,0.45521498971082,0.792144194036356
solid as a rock,ella fitzgerald,Blues,0.3673476088542505,0.6425863749593849,0.6704868856241827
looking forward,"crosby, stills, nash & young",Blues,0.2702474792005516,0.4682118488032059,0.5391636540778914
last goodbye,kenny wayne shepherd,Blues,0.6956861916007786,0.4324704862991444,0.7177653001051201
war pigs,gov't mule,Blues,0.9018988380818298,0.3241633271959276,0.7586852293413326
remember then,the earls,Blues,0.7117027078323166,0.4627964908480451,0.676255672640566
the end of the night,the greenhornes,Blues,0.7097006433033745,0.4725441351673346,0.7701971643206932
"yes, we have no bananas",louis prima,Blues,0.2632402533492537,0.6317556590490632,0.6168499858985206
heartland,"crosby, stills, nash & young",Blues,0.4143961252843932,0.4725441351673346,0.6498987257390456
love of my life (feat. dave matthews & carter beauford),santana,Blues,0.7737667082295262,0.3631539044730857,0.7621465015511627
slicker drips,the white stripes,Blues,0.9709700643303372,0.2450991010505795,0.8649078276030049
around the town,gino washington,Blues,0.8758719992055807,0.3923968374309542,0.859908212188806
bill bailey won't you please come home,ella fitzgerald,Blues,0.5415272228722259,0.5873497238167443,0.6917672999512857
hole in the wall,mel waiters,Blues,0.9099070961975988,0.8559514783927218,0.7977591467323026
change the world,eric clapton,Blues,0.5585447713682348,0.7140690999675079,0.6885880573289234
i fought piranhas,the white stripes,Blues,0.5455313519301104,0.5375284306292646,0.7480450221777811
blue eyes blue,eric clapton,Blues,0.640629417054867,0.5266977147189429,0.7393533830730968
automatic fantastic,brant bjork,Blues,0.5245096743762168,0.6100942272284199,0.6330795067046124
introduction (live at woodstock),jimi hendrix,Blues,0.9299277414870214,0.2895050362828983,0.6962797733507678
the big three killed my baby,the white stripes,Blues,0.9799793547105776,0.2970865374201235,0.8643950465348819
live on,kenny wayne shepherd,Blues,0.5715581908063595,0.2104408101375501,0.7748634720406122
let's build a car,swell maps,Blues,0.9739731611237508,0.3837322647026969,0.6919467733251288
heartfull of soul,the yardbirds,Blues,0.8238183214530823,0.3014188237842522,0.6957157141758326
ain't no sunshine,the neville brothers,Blues,0.7527450306756326,0.6198418715477094,0.6890239212368279
you've made me so very happy,brenda holloway,Blues,0.5365220615498703,0.2353514567312899,0.6934851165294976
bi lambam,toumani diabaté,Blues,0.3152939311017521,0.4703779919852703,0.4071738071430402
evil woman,spooky tooth,Blues,0.7447367725598638,0.3382432578793458,0.6824346845114477
you'll be fine,widespread panic,Blues,0.6606500623442894,0.4682118488032059,0.7641463477168422
sad and deep as you,gov't mule,Blues,0.3192980601596366,0.3122495396945738,0.6755890572520062
look on yonder wall,gov't mule,Blues,0.8037976761636598,0.5039532113072674,0.7318411404250955
my baby's gone,robert belfour,Blues,0.4734570288881894,0.5830174374526157,0.6382585954926543
china pig,the white stripes,Blues,0.4764601256816028,0.6956568829199612,0.6701535779299028
my brain,morphine,Blues,0.3403197377135301,0.2375175999133543,0.3992769786939465
help me through the day,freddie king,Blues,0.6386273525259247,0.3609877612910214,0.7238417557623772
got to find another way,the guess who,Blues,0.7247161272704413,0.4021444817502437,0.6628720867625567
talisman,the guess who,Blues,0.1301029621745944,0.3761507635654716,0.4606312334948593
mary,morphine,Blues,0.6296180621456846,0.2797573919636088,0.5973643053098479
woman across the river,freddie king,Blues,0.5064910936157365,0.5061193544893319,0.7266107735302412
nothing but love,coco montoya,Blues,0.543529287401168,0.3837322647026969,0.716534625541625
space jam,jerry garcia,Blues,0.2602371565558403,0.4790425647135276,0.5437274055841859
you've made me so very happy,lou rawls,Blues,0.5315169002275146,0.352323188562764,0.6629233648693689
colour and shape,joe bonamassa,Blues,0.6996903206586632,0.5158669988086212,0.7383021818834448
little geneva,muddy waters,Blues,0.2932712212833873,0.6837430954186072,0.7217393533830729
fallen down,gov't mule,Blues,0.608596384591791,0.4064767681143725,0.7512499038535496
sk8,the spits,Blues,0.8818781927924073,0.2288530271850969,0.681255288054765
pick up the bones,alice cooper,Blues,0.8228172891886113,0.4508827033466912,0.7278158090403302
need all my friends,lynyrd skynyrd,Blues,0.6736634817824139,0.3848153362937291,0.7536856139271337
wicked young man,alice cooper,Blues,0.796790450312362,0.6252572295028702,0.7549162884906289
i think i lost my headache,queens of the stone age,Blues,0.4954797387065541,0.2635113180981263,0.7830423300771735
a boy's best friend,the white stripes,Blues,0.3683486411187215,0.3404094010614102,0.6444632464169422
let's build a home,the white stripes,Blues,0.9169143220488968,0.2180223112747752,0.6897161756787938
don't you throw that mojo on me,mark selby,Blues,0.7747677404939973,0.7075706704213148,0.7226623593056943
blues for j,julian sas,Blues,0.4754590934171316,0.2505144590057402,0.6924082762864394
uptight good woman,solomon burke,Blues,0.2452216725887735,0.5461930033575221,0.5862882342383919
sand,phish,Blues,0.8578534184451004,0.5494422181306184,0.6955106017485834
why can't you be nicer to me?,the white stripes,Blues,0.9149122575199544,0.4389689158453375,0.73540496884855
sleep,phish,Blues,0.2372134144730045,0.6133434420015164,0.5335230623285387
never trust a woman,b.b. king,Blues,0.4694528998303049,0.5407776454023612,0.7011255544445298
hello operator,the white stripes,Blues,0.7197109659480857,0.5180331419906856,0.6848960336384381
superstition,widespread panic,Blues,0.9489473545119728,0.4086429112964367,0.8092198036048508
i'll be doggone,solomon burke,Blues,0.2982763826057429,0.6664139499620926,0.5879804117631977
truth doesn't make a noise,the white stripes,Blues,0.6146025781786177,0.3284956135600563,0.6811014537343281
bug,phish,Blues,0.4644477385079493,0.4248889851619192,0.6858446786144655
better living through chemistry,queens of the stone age,Blues,0.796790450312362,0.2050254521823892,0.7404815014229674
i'm ready,freddie king,Blues,0.7167078691546722,0.4378858442543053,0.7283029510550469
sneakin' around,b.b. king,Blues,0.5615478681616483,0.4692949203942381,0.7250980693792785
holy cow,lee dorsey,Blues,0.3223011569530499,0.889526697714719,0.6693074891674999
"corrinna, corrinna",mississippi john hurt,Blues,0.1130854136785853,0.4638795624390772,0.3219752326744095
solitude,dr. john,Blues,0.3172959956306943,0.513700855626557,0.6080557905802118
my life,methrone,Blues,0.3993806413173263,0.7313982454240225,0.6948439863600235
if heartaches were nickels,joe bonamassa,Blues,0.5825695457155419,0.3317448283331528,0.7828884957567366
never my love,etta james,Blues,0.4093909639620375,0.6090111556373877,0.696305412404174
wish i was in heaven sitting down,r.l. burnside,Blues,0.3753558669700194,0.494205566987978,0.7069712586211316
don't let it be a dream,michael burks,Blues,0.4434260609540557,0.5472760749485542,0.709791554495808
lickin',the black crowes,Blues,0.6856758689560675,0.7400628181522799,0.6981514242494167
midnight from the inside out,the black crowes,Blues,0.9339318705449058,0.1638687317231669,0.7512242648001435
life,doyle bramhall ii,Blues,0.6946851593363076,0.332827899924185,0.7939389277747865
broken down,eric clapton,Blues,0.6676572881955872,0.7714718942922129,0.7645822116247467
you can go your own way,chris rea,Blues,0.8328276118333225,0.6512509476876421,0.6830756608466014
ding-dong! the witch is dead,ella fitzgerald,Blues,0.3062846407215119,0.6133434420015164,0.64374535292157
humdinger,j.j. cale,Blues,0.5285138034341013,0.7097368136033794,0.6779222111119656
at my door,black rebel motorcycle club,Blues,0.5575437391037638,0.3967291237950829,0.7119195959285183
love train,keb' mo',Blues,0.5475334164590526,0.7812195386115022,0.6236956131579622
new blue,widespread panic,Blues,0.6115994813852044,0.3718184772013431,0.7160474835269082
don't tell the band,widespread panic,Blues,0.8488441280648604,0.4584642044839164,0.6744352998487295
crying in the rain,peter and gordon,Blues,0.4964807709710252,0.58518358063468,0.6735635720329205
21 days in jail,magic sam,Blues,0.7917852889900063,0.6230910863208059,0.7095351639617464
if you can want,the dirtbombs,Blues,0.9159132897844257,0.4660457056211416,0.7778119631823193
believe in life,eric clapton,Blues,0.6316201266746269,0.7801364670204701,0.7144065841089147
too real,black rebel motorcycle club,Blues,0.8598554829740428,0.1692840896783277,0.7750429454144552
living here too,j.j. cale,Blues,0.7437357402953926,0.6718293079172535,0.7532241109658231
two steps from the blues,"bobby ""blue"" bland",Blues,0.3122908343083387,0.3404094010614102,0.6517960156911007
head up high,black rebel motorcycle club,Blues,0.6346232234680402,0.2645943896891585,0.7583006435402404
fixin' to die,widespread panic,Blues,0.9079050316686568,0.4660457056211416,0.6855626490269979
salvation,black rebel motorcycle club,Blues,0.6526418042285204,0.43030434311708,0.7298156552060098
"sex, death and money",alice cooper,Blues,0.8658616765608694,0.5364453590382325,0.7217906314898853
do the pop,radio birdman,Blues,0.960959741685626,0.3371601862883137,0.7586852293413326
trouble,widespread panic,Blues,0.6226108362943867,0.3090003249214774,0.688023998153988
blame,doyle bramhall ii,Blues,0.8298245150399092,0.3111664681035416,0.7988872650821731
look what you've done,muddy waters,Blues,0.4934776741776118,0.5689375067691976,0.7361485013973283
awake,black rebel motorcycle club,Blues,0.8608565152385138,0.3176648976497346,0.8297566853831756
simple words,black rebel motorcycle club,Blues,0.4634467062434781,0.2201884544568396,0.6133374355818783
tonight's with you,black rebel motorcycle club,Blues,0.3333125118622322,0.1162135817177515,0.6310027433787144
find myself,eric clapton,Blues,0.3843651573502595,0.6447525181414493,0.6737430454067636
telegram,the brian jonestown massacre,Blues,0.5905778038313108,0.6447525181414493,0.6808707022536727
sleeping man,widespread panic,Blues,0.9209184511067812,0.4530488465287555,0.71430402789529
beautifully broken,gov't mule,Blues,0.5955829651536664,0.5537745044947471,0.7162782350075635
love kills,radio birdman,Blues,0.9299277414870214,0.4075598397054045,0.7493526139014948
florida,jj grey & mofro,Blues,0.3813620605568461,0.8126286147514352,0.6334128143988924
brighter days,jj grey & mofro,Blues,0.624612900823329,0.3707354056103108,0.6937927851703714
"s.k. blues, pt. 1",big joe turner,Blues,0.2682454146716093,0.6035957976822268,0.6588467553777914
nevertheless,the brian jonestown massacre,Blues,0.5885757393023685,0.6913245965558323,0.7133810219726687
livin' it down,delbert mcclinton,Blues,0.9279256769580791,0.6014296545001625,0.8354741942927466
love burns,black rebel motorcycle club,Blues,0.8508461925938026,0.4898732806238492,0.7835807501987027
2:19,john hammond,Blues,0.5635499326905904,0.7996317556590492,0.6665128323462297
expecting,the white stripes,Blues,0.9399380641317326,0.3176648976497346,0.8330384842191626
red eyes and tears,black rebel motorcycle club,Blues,0.7107016755678455,0.4108090544785011,0.7735046022100863
livin' for the city,the dirtbombs,Blues,0.6856758689560675,0.5017870681252031,0.758223726380022
this protector,the white stripes,Blues,0.3092877375149253,0.4747102783493989,0.7693254365048842
lucky in love,tommy castro,Blues,0.7757687727584685,0.6155095851835807,0.7790169986924083
i can learn,the white stripes,Blues,0.5245096743762168,0.2505144590057402,0.8064507858369868
got you on my mind,eric clapton,Blues,0.7517439984111614,0.6328387306400952,0.7785554957310975
done got old,buddy guy,Blues,0.0963681748619176,0.676161594281382,0.53444606825116
nare sugar,jj grey & mofro,Blues,0.7036944497165476,0.6404202317773205,0.6840499448760351
my soul's in louisiana,otis taylor,Blues,0.5365220615498703,0.6285064442759667,0.6718970335615209
jookhouse,jj grey & mofro,Blues,0.8358307086267358,0.7194844579226687,0.7097146373355895
bowlegged woman,widespread panic,Blues,0.8508461925938026,0.2613451749160619,0.7296361818321667
free,jj grey & mofro,Blues,0.7427347080309215,0.5830174374526157,0.7500705073968669
river boat song,j.j. cale,Blues,0.412394060755451,0.6555832340517709,0.6928954183011562
soul singing,the black crowes,Blues,0.8208152246596689,0.3793999783385682,0.6984590928902905
descent into the maelstrom,radio birdman,Blues,0.9399380641317326,0.4075598397054045,0.7627874778863164
ho cake,jj grey & mofro,Blues,0.8758719992055807,0.5321130726741038,0.7664282234699894
i ain't gonna stand for it,eric clapton,Blues,0.8288234827754379,0.7194844579226687,0.7719918980591236
hand of law,radio birdman,Blues,0.8768730314700517,0.3274125419690242,0.7461477322257262
squeeze me in,delbert mcclinton,Blues,0.9079050316686568,0.5169500703996535,0.7808630105376508
take my time/rifles,black rebel motorcycle club,Blues,0.7026934174520766,0.1270442976280732,0.7447119452349819
imidiwaren,tinariwen,Blues,0.1771514786047371,0.3750676919744395,0.5244211983693561
five hundred miles,peter and gordon,Blues,0.2712485114650227,0.5234484999458465,0.5977488911109401
all night long,delbert mcclinton,Blues,0.722714062741499,0.7292321022419582,0.7760941466041074
jam #2,the band,Blues,0.9309287737514924,0.4822917794866241,0.7400199984616568
still i'm sad,the yardbirds,Blues,0.4153971575488643,0.4108090544785011,0.6335410096659231
til i found you,susan tedeschi,Blues,0.6426314815838092,0.8028809704321456,0.719483116683332
all of these dreams,phish,Blues,0.4214033511356911,0.6133434420015164,0.6654359921031715
are you ready,grand funk railroad,Blues,0.7367285144440947,0.5364453590382325,0.5617772991821142
greensleeves,the band,Blues,0.3833641250857883,0.1703671612693598,0.4421198369356202
same old thing,coco montoya,Blues,0.9579566448922128,0.5169500703996535,0.8055277799143655
my love is shared,death from above 1979,Blues,0.9949948386776444,0.4368027726632731,0.8086813834833217
rat face,the spits,Blues,0.9739731611237508,0.3306617567421208,0.846960490218701
song to the siren,robert plant,Blues,0.2932712212833873,0.2570128885519332,0.6471553470245879
mock song,phish,Blues,0.412394060755451,0.676161594281382,0.6710253057457118
i can't afford to be caught,marvin sease,Blues,0.3413207699780012,0.785551824975631,0.7122529036227981
into the sun,grand funk railroad,Blues,0.5495354809879948,0.4086429112964367,0.5928518319103657
be mine (little baby),louis prima,Blues,0.5665530294840039,0.67507852269035,0.7442760813270773
autumn shade,the vines,Blues,0.5945819328891953,0.3252463987869599,0.7336358741635258
46 days,phish,Blues,0.902899870346301,0.3209141124228312,0.7615568033228213
loves lips,tab benoit,Blues,0.5375230938143414,0.5754359363153905,0.6973309745404199
never tear us apart,joe cocker,Blues,0.624612900823329,0.6133434420015164,0.7130733533317949
evil hearted you,the yardbirds,Blues,0.5054900613512654,0.326329470377992,0.6650257672486731
blues about you baby,delbert mcclinton,Blues,0.9209184511067812,0.4433012022094661,0.7445324718611388
homesick,the vines,Blues,0.6075953523273199,0.4779594931224954,0.7278670871471424
loneliness,grand funk railroad,Blues,0.6025901910049642,0.274342034008448,0.708586518985719
white christmas,ella fitzgerald,Blues,0.2121876078612264,0.3956460522040508,0.5079096479757966
rudolph the red-nosed reindeer,ella fitzgerald,Blues,0.3152939311017521,0.5808512942705513,0.6789734123016178
ain't no room,the vines,Blues,0.9539525158343282,0.3891476226578577,0.8166551290926338
tura lura lural,the band,Blues,0.5775643843931862,0.3165818260587025,0.7299182114196343
straight shooter,reigning sound,Blues,0.9369349673383192,0.4627964908480451,0.8405763659205702
santa claus is coming to town,ella fitzgerald,Blues,0.510495222673621,0.5537745044947471,0.7384047380970694
wish i could be that strong,coco montoya,Blues,0.8258203859820246,0.6631647351889961,0.7871958567289695
ruler of my heart,irma thomas,Blues,0.3533331571516547,0.5938481533629373,0.6332077019716431
pct,the spits,Blues,0.9079050316686568,0.4703779919852703,0.8370638156039278
the last waltz suite: the well,the band,Blues,0.7977914825768332,0.2916711794649627,0.7227905545727251
friday,phish,Blues,0.5195045130538611,0.3696523340192786,0.6817424300694818
the feeling music brings,susan tedeschi,Blues,0.7477398693532771,0.572186721542294,0.7094326077481219
seven below,phish,Blues,0.658647997815347,0.3891476226578577,0.6311565776991512
winter wonderland,ella fitzgerald,Blues,0.33131044733329,0.5028701397162353,0.6833576904340691
in the garden,susan tedeschi,Blues,0.6446335461127515,0.3685692624282465,0.7215342409558239
i fell in love,susan tedeschi,Blues,0.8878843863792342,0.4703779919852703,0.7541983949952566
you should be grateful,marvin sease,Blues,0.5144993517315055,0.6837430954186072,0.7334051226828705
1969,the vines,Blues,0.894891612230532,0.1996100942272284,0.7962977206881521
wrapped in the arms of another,susan tedeschi,Blues,0.1791535431336794,0.5451099317664898,0.6385919031869343
you're a better man than i,the yardbirds,Blues,0.6546438687574626,0.5191162135817179,0.6917672999512857
walls of the cave,phish,Blues,0.6546438687574626,0.3447416874255388,0.6655898264236083
women have a way with a fool,coco montoya,Blues,0.7997935471057754,0.4584642044839164,0.7813501525523677
factory,the vines,Blues,0.949948386776444,0.5147839272175891,0.7804784247365586
whip it on me,jessie hill,Blues,0.7287202563283257,0.4173074840246941,0.7325590339204676
ventilation blues,"clarence ""gatemouth"" brown",Blues,0.4204023188712199,0.6458355897324813,0.5789811040176396
brooklyn bound,the black keys,Blues,0.7127037400967878,0.3891476226578577,0.8340896854088147
brain,the action,Blues,0.6946851593363076,0.2895050362828983,0.7115606491808322
sleigh ride,ella fitzgerald,Blues,0.2872650276965606,0.4833748510776563,0.594441453221547
six shooter,queens of the stone age,Blues,0.9619607739500972,0.3068341817394129,0.7781709099300054
"people, let's stop the war",grand funk railroad,Blues,0.8188131601307267,0.3685692624282465,0.7453016434633233
them eyes,the black keys,Blues,0.6876779334850097,0.4562980613018521,0.7368151167858882
no more hot dogs,hasil adkins,Blues,0.9849845160329332,0.5461930033575221,0.8511652949773094
yearnin',the black keys,Blues,0.9169143220488968,0.5353622874472004,0.8213983539727713
i want to walk you home,fats domino,Blues,0.3823630928213172,0.7476443192895051,0.5853652283157705
heavy soul,the black keys,Blues,0.6176056749720311,0.4010614101592116,0.8340896854088147
first it giveth,queens of the stone age,Blues,0.9669659352724528,0.4183905556157262,0.8109119811296567
sideways (feat. citizen cope),santana,Blues,0.4684518675658338,0.5093685692624284,0.7187395841345536
shapes of things,the yardbirds,Blues,0.8238183214530823,0.4010614101592116,0.6779222111119656
nothing at all (feat. musiq),santana,Blues,0.6436325138482804,0.5093685692624284,0.7337384303771504
another love song,queens of the stone age,Blues,0.7537460629401037,0.339326329470378,0.787452247263031
there is an end,the greenhornes,Blues,0.3813620605568461,0.6956568829199612,0.6069533112837473
mosquito song,queens of the stone age,Blues,0.3853661896147306,0.358821618108957,0.6733840986590774
the bluest blues,alvin lee,Blues,0.4844683837973717,0.3317448283331528,0.7548906494372227
do it again,queens of the stone age,Blues,0.8148090310728423,0.3869814794757933,0.7670948388585492
countdown,the black keys,Blues,0.8168110956017844,0.6599155204158995,0.8335512652872855
mr. limousine driver,grand funk railroad,Blues,0.6015891587404931,0.2570128885519332,0.7043560751737046
what are you doing new year's eve?,ella fitzgerald,Blues,0.2532299307045424,0.3068341817394129,0.6435915186011332
novus (feat. plácido domingo),santana,Blues,0.7127037400967878,0.4097259828874689,0.7356100812757992
the genetic method / chest fever,the band,Blues,0.8118059342794288,0.2353514567312899,0.6841012229828474
i hear you knocking,fats domino,Blues,0.3833641250857883,0.4411350590274017,0.6294900392277516
stroll on (from the film 'blow up'),the yardbirds,Blues,0.8978947090239454,0.358821618108957,0.6891521165038587
the mists of time,john mayall & the bluesbreakers,Blues,0.567554061748475,0.3609877612910214,0.7194574776299258
feels like fire (feat. dido),santana,Blues,0.7257171595349123,0.5256146431279108,0.7651719098530881
dead womb,death from above 1979,Blues,0.9879876128263464,0.4833748510776563,0.8076558213470758
highly evolved,the vines,Blues,0.9909907096197598,0.5819343658615834,0.82014204035587
america (feat. p.o.d.),santana,Blues,0.9329308382804348,0.4075598397054045,0.8262441350665333
mexican girl,jackie greene,Blues,0.6766665785758272,0.5960142965450017,0.7620695843909442
i am a man of constant sorrow,roscoe holcomb,Blues,0.0295993228216937,0.4010614101592116,0.56000820449709
your way,the heartbeats,Blues,0.1341070912324789,0.3934799090219864,0.5819295951593466
domino stomp,fats domino,Blues,0.6636531591377026,0.2775912487815445,0.5784170448427043
no doubt,wendell b,Blues,0.7527450306756326,0.4801256363045597,0.740763531010435
black rooster,the kills,Blues,0.9629618062145684,0.4465504169825626,0.7860933774325052
good times,wendell b,Blues,0.6456345783772226,0.7075706704213148,0.7628387559931287
anything,wendell b,Blues,0.5985860619470798,0.4346366294812087,0.7448145014486065
woman across the river,the allman brothers band,Blues,0.8858823218502919,0.3284956135600563,0.7495064482219316
rock-n-roll records (ain't selling this year),supersuckers,Blues,0.9739731611237508,0.1627856601321347,0.8147578391405789
zing! went the strings of my heart,the coasters,Blues,0.3353145763911745,0.7617242499729233,0.5246519498500115
one belief away,bonnie raitt,Blues,0.5945819328891953,0.4703779919852703,0.6885880573289234
born to die,grand funk railroad,Blues,0.7897832244610642,0.4335535578901766,0.7824269927954259
"aw shucks, hush your mouth",jimmy reed,Blues,0.3333125118622322,0.7942163977038883,0.6232597492500577
mojo man from mars,the cramps,Blues,0.9008978058173588,0.2970865374201235,0.7433274363510498
not forgotten,peter frampton,Blues,0.3423218022424724,0.6859092386006715,0.6645129861805502
eric clapton interview 4,cream,Blues,0.2502268339111291,0.720567529513701,0.3592544163269491
christmas time will soon be over,jack white,Blues,0.3142928988372809,0.6469186613235136,0.5766992282644924
dr. fucker m.d. (musical deviant),the cramps,Blues,0.935933935073848,0.4747102783493989,0.794554265056534
survivor,robert cray,Blues,0.9059029671397144,0.5342792158561682,0.7773760992744146
so long,fats domino,Blues,0.6095974168562621,0.5494422181306184,0.6453862523395636
lovers never say goodbye,the flamingos,Blues,0.2211968982414665,0.2158561680927109,0.5481629618234494
hide your love,jonny lang,Blues,0.7807739340808241,0.3826491931116647,0.722431607825039
heart of stone,the allman brothers band,Blues,0.6196077395009734,0.3848153362937291,0.7405327795297797
mohair sam,slim harpo,Blues,0.4934776741776118,0.8472869056644646,0.6133374355818783
world without you,beth hart,Blues,0.8178121278662557,0.4075598397054045,0.7734789631566802
maydell,the allman brothers band,Blues,0.8338286440977936,0.578685151088487,0.773273850729431
lover's will,bonnie raitt,Blues,0.2662433501426671,0.5288638579010073,0.6439761044022254
walk 'em,buddy johnson,Blues,0.3223011569530499,0.604678869273259,0.6704356075173704
calypso,robert randolph & the family band,Blues,0.8748709669411097,0.3848153362937291,0.7057405840576365
good times,robert randolph & the family band,Blues,0.8918885154371186,0.2645943896891585,0.7535574186601031
the fight song,supersuckers,Blues,0.8398348376846204,0.1952778078630997,0.8120400994795272
save yourself,jonny lang,Blues,0.7117027078323166,0.4779594931224954,0.6791016075686485
a handful of stars,dinah washington,Blues,0.3573372862095392,0.4617134192570129,0.6719995897751454
pretty fucked up,supersuckers,Blues,0.6966872238652497,0.2017762374092928,0.7924518626772299
fried my little brains,the kills,Blues,0.9829824515039908,0.6090111556373877,0.7922723893033868
burning hell,joe bonamassa,Blues,0.8738699346766384,0.1941947362720676,0.73261031202728
stop,black rebel motorcycle club,Blues,0.976976257917164,0.3783169067475361,0.8583955080378431
fuck the people,the kills,Blues,0.9669659352724528,0.4714610635763026,0.8030664307873753
there's an end,holly golightly,Blues,0.5895767715668396,0.7140690999675079,0.7175345486244648
life by the drop,doyle bramhall,Blues,0.6866769012205385,0.4866240658507528,0.7855036792041638
dying to live,jonny lang,Blues,0.608596384591791,0.5905989385898408,0.7491475014742455
nasty letter,otis taylor,Blues,0.5595458036327059,0.4194736272067584,0.702356229008025
pull a u,the kills,Blues,0.8638596120319272,0.6230910863208059,0.8131425787759915
there's no home for you here,the white stripes,Blues,0.6065943200628487,0.4129751976605653,0.724508371150937
"in the cold, cold night",the white stripes,Blues,0.1961710916296885,0.5364453590382325,0.5364715534702458
set you free,the black keys,Blues,0.9289267092225502,0.3815661215206325,0.7828628567033304
thickfreakness,the black keys,Blues,0.7437357402953926,0.3187479692407668,0.7900674307104582
the hardest button to button,the white stripes,Blues,0.5155003839959766,0.6826600238275752,0.6965874419916416
seven nation army,the white stripes,Blues,0.4634467062434781,0.7313982454240225,0.7135092172396995
i need more love,robert randolph & the family band,Blues,0.9479463222475016,0.5418607169933933,0.7238673948157834
i cry alone,the black keys,Blues,0.2312072208861778,0.7920502545218239,0.5855959797964259
six strings down,jimmie vaughan,Blues,0.8098038697504867,0.6252572295028702,0.7439427736327974
superstition,the kills,Blues,0.7197109659480857,0.4573811328928843,0.6922544419660026
elvis fucking christ,the cramps,Blues,0.9639628384790394,0.1746994476334886,0.8294233776888956
ain't times hard,nick moss & the flip tops,Blues,0.7367285144440947,0.4920394238059136,0.8193472297002794
coquette,dinah washington,Blues,0.3483279958292991,0.5169500703996535,0.655334205061149
boob scotch,bob log iii,Blues,0.7497419338822194,0.8256254738438212,0.7571468861369637
wait,the kills,Blues,0.6826727721626541,0.6674970215531246,0.7247904007384047
quiet please,galactic,Blues,0.5495354809879948,0.5082854976713962,0.684562725944158
mumbling word,joe bonamassa,Blues,0.4284105769869888,0.2916711794649627,0.7079455426505653
"shimmy, shimmy, ko-ko-bop",little anthony & the imperials,Blues,0.534519997020928,0.6718293079172535,0.6199523113606644
we're all in love,black rebel motorcycle club,Blues,0.951950451305386,0.3729015487923752,0.8446273363587415
long time coming,jonny lang,Blues,0.6115994813852044,0.3339109715152172,0.6139014947568135
to love again,jonny lang,Blues,0.6025901910049642,0.5451099317664898,0.6818193472297003
caballo viejo,ry cooder,Blues,0.6706603849890006,0.7433120329253764,0.688511140168705
yall aint ready,wendell b,Blues,0.3763568992344905,0.8407884761182715,0.680229725918519
inside my mind,wendell b,Blues,0.5004849000289098,0.896025127260912,0.7371997025869804
times makes two,robert cray,Blues,0.5375230938143414,0.6274233726849344,0.7367638386790759
livin' for the city,jonny lang,Blues,0.9079050316686568,0.4259720567529514,0.7710945311899083
in like the rose,black rebel motorcycle club,Blues,0.8057997406926022,0.3891476226578577,0.8213983539727713
i don't live any where,joe bonamassa,Blues,0.1551287687863725,0.527780786309975,0.6241058380124604
